-9335155.649966931|5073198.477269632
-9335080.954588609|5072952.383777739
-9335079.952713192|5072803.216775043
-9335078.17160134|5073191.501070882
-9334860.87595531|5073171.463081257
-9334860.096718876|5072951.493221621
-9334858.983523969|5072802.474656417
-9334841.061085949|5073423.202627306
-9334626.65974668|5073436.413197721
-9334623.32016196|5072801.287266737
-9334616.195714548|5071663.686702828
-9334562.984997949|5065186.150609394
-9334559.311454752|5055499.174729596
-9334533.040054925|5052293.716680994
-9334532.594776962|5052241.878733453
-9334331.774415571|5073626.558356723
-9334207.764502827|5073778.261555328
-9334087.65077226|5071663.686702828
-9334058.819024146|5070582.459785415
-9333993.47448305|5054407.904981051
-9333898.07367944|5069508.030835478
-9333699.034429902|5054407.608698634
-9333578.920699336|5054406.867992636
-9333532.166513203|5069494.083780627
-9333523.594912412|5069407.286073318
-9333520.700605651|5055495.470781919
-9333493.427330406|5064049.744059763
-9333469.827598358|5055495.470781919
-9333461.255997567|5053812.543792138
-9333460.25412215|5054961.524535395
-9333457.693773864|5054194.139578746
-9333456.469259463|5054656.637272444
-9333456.0239815|5054529.825965628
-9333454.465508629|5054406.423569064
-9333277.80147674|5054357.685241352
-9333260.769594649|5054407.164275031
-9333225.815274538|5037181.6879688315
-9333136.759681905|5054408.7938283505
-9332921.579106202|5054411.460370739
-9332459.046621956|5056567.60065589
-9332419.528202724|5075236.040185197
-9332417.301812908|5075214.216415456
-9332414.85278411|5056566.563435744
-9332219.264438787|5045784.89539399
-9332178.85546363|5040406.107595252
-9332062.41527626|5056557.821156038
-9331909.017017946|5057168.466183786
-9331901.113334099|5056847.802348093
-9331840.332892125|5056967.383227503
-9331800.814472895|5056943.970745522
-9331769.19973751|5057090.818326711
-9331766.305430748|5056779.047716909
-9331763.522443479|5056552.486887559
-9331662.444345837|5056550.4124506125
-9331657.991566205|5056709.997221893
-9331653.872745048|5042563.271310923
-9331652.98218912|5037187.307325417
-9331647.972812034|5056850.025027523
-9331604.780849608|5057284.494583362
-9331580.624520106|5056974.644072044
-9331507.821573127|5057533.004540436
-9331500.808445206|5057565.606201633
-9331497.580179973|5057518.185639891
-9331488.451981729|5057499.365668954
-9331460.399470048|5057199.1402229145
-9331405.96423905|5073823.9807955725
-9331354.979912268|5067192.947455794
-9331353.866717359|5057435.49659206
-9331329.153790403|5063053.737295773
-9331323.365176883|5056545.078186227
-9331322.808579428|5057844.058507997
-9331322.029342994|5063053.737295773
-9331319.02371674|5055463.320575706
-9331178.315880379|5047921.347991617
-9331176.98004649|5047883.449344188
-9331113.86189521|5037188.194592545
-9330717.230549512|5073830.512133305
-9330710.328741085|5075583.000222453
-9330322.380315669|5073834.074683022
-9330319.152050437|5073299.261640305
-9330304.12391918|5071681.940681872
-9330284.197730329|5065220.70610802
-9330224.19652479|5060946.254630689
-9330099.40737561|5047921.347991617
-9330085.49243926|5039344.34584385
-9330066.679445317|5045776.310864222
-9330059.777636888|5065220.557800897
-9330058.219164016|5042564.898870497
-9330057.105969109|5069531.028682727
-9330037.513738729|5037190.708516513
-9329231.226666914|5076001.387984803
-9329221.096593251|5070616.5894440925
-9329197.608180694|5064722.258725039
-9329183.915883327|5063065.747484398
-9329163.099138547|5063065.747484398
-9329159.982192805|5055487.322102022
-9328979.310659248|5043639.739781008
-9328973.299406746|5037196.180000346
-9328968.178710168|5040412.764312194
-9328926.211262139|5063208.536427082
-9328925.877303667|5063067.82332098
-9328771.365850447|5063069.899158013
-9328770.920572484|5063205.867455517
-9328669.953794334|5064322.303343151
-9328647.355937703|5063207.053665012
-9328646.354062285|5063069.899158013
-9328506.75942083|5063207.646769812
-9328503.085877635|5064015.341041007
-9328499.412334438|5063337.68587722
-9328453.660023723|5063072.419817868
-9328400.560626613|5063166.870899558
-9328373.28735137|5064073.173772023
-9328368.389293775|5063603.255789204
-9328349.687619321|5063721.734058279
-9328301.5975993|5063927.25800864
-9328293.24863749|5063614.228684201
-9328291.022247674|5063442.815694745
-9328261.967860576|5063073.902559262
-9328159.776568027|5063520.0697882
-9328152.318162145|5071703.904865054
-9328146.752187604|5070704.4367731735
-9328145.082395244|5070443.4197718315
-9328131.390097877|5063300.319842632
-9328121.371343706|5063586.203342005
-9328119.033634398|5064722.258725039
-9328118.810995417|5064703.276411701
-9328117.697800508|5064522.056518219
-9328117.363842035|5064440.197256212
-9328117.141203053|5064278.705204113
-9328116.807244582|5063861.863549856
-9328116.69592509|5064234.365802064
-9328116.5846056|5063783.865296163
-9328116.473286109|5064074.804956638
-9328116.36196662|5063934.968949075
-9328116.36196662|5064200.110416846
-9328116.139327638|5063738.935029221
-9328094.432026932|5063074.050833415
-9328069.496460995|5058745.267579296
-9328014.727271525|5063074.643930045
-9328010.831089346|5063424.873853622
-9327989.569066606|5064090.671948651
-9327989.235108133|5063863.346412496
-9327989.123788642|5063989.390569178
-9327907.4152824|5063617.639181129
-9327906.190768|5063074.940478375
-9327888.157010494|5040408.770281478
-9327887.266454566|5064439.900665948
-9327886.598537622|5064358.486982208
-9327886.153259657|5064278.853496766
-9327838.73115658|5063618.232311155
-9327766.596126547|5063403.966460988
-9327735.760627596|5063260.581520074
-9327732.643681852|5063403.669902556
-9327702.810058322|5064200.2587082945
-9327655.276635753|5064278.260326156
-9327642.920172274|5063403.076785711
-9327640.025865516|5063074.347381727
-9327629.005235925|5063617.194333636
-9327627.224124072|5063403.076785711
-9327610.860158926|5064359.376745532
-9327596.611264104|5064437.824534332
-9327492.193581741|5063616.897768651
-9327491.859623268|5063402.928506504
-9327442.767727828|5064700.7553260205
-9327438.648906669|5065239.68943888
-9327355.047969084|5063616.74948616
-9327354.157413157|5063402.7802273
-9327352.932898758|5063073.754285112
-9327280.463910254|5037195.2927324865
-9327124.61662314|5065238.94790182
-9327094.560360627|5040531.846354954
-9327093.892443683|5040404.332471507
-9327074.634171775|5078162.060413893
-9327073.854935339|5077887.921748015
-9327072.296462469|5077503.457634897
-9327070.292711634|5072784.070132835
-9327060.830554916|5068470.36566053
-9327048.58541093|5065372.870419177
-9327028.993180549|5063616.897768651
-9327027.323388187|5063262.064290369
-9327026.432832262|5063072.419817868
-9326961.088291166|5040403.296982805
-9326959.641137786|5042544.184496325
-9326959.529818296|5040271.34704279
-9326934.260293884|5048958.288897079
-9326862.793180795|5063073.457736817
-9326861.012068942|5043618.431202682
-9326839.304768238|5042544.332455985
-9326839.082129255|5042453.48565125
-9326835.185947077|5039332.9567207
-9326829.953931011|5041470.352851485
-9326826.391707307|5040530.21913705
-9326826.280387817|5040688.5043407
-9326825.723790362|5040271.494967726
-9326825.501151381|5040402.40942115
-9326825.38983189|5040145.61166501
-9326824.387956472|5039475.543591753
-9326798.89579308|5078166.21859021
-9326699.710126784|5039336.506575828
-9326689.914011594|5040531.254639318
-9326689.914011594|5040670.7526002815
-9326689.023455668|5040402.40942115
-9326688.689497195|5040272.234592434
-9326560.004165838|5040652.2612386085
-9326559.113609912|5040534.0652888995
-9326558.557012457|5040404.036617579
-9326523.046094894|5040647.231594343
-9326492.655873908|5040405.367960314
-9326461.486416487|5077692.4950445015
-9326415.845425261|5077494.102384133
-9326391.466456776|5077317.096811367
-9326275.47154737|5078371.456522783
-9326148.90128634|5077696.950016396
-9326090.903831635|5078270.173581363
-9326079.215285104|5077250.126590864
-9326000.289766131|5078222.50265334
-9325997.17282039|5077730.213871642
-9325993.944555156|5077249.384129828
-9325990.827609412|5076538.132732654
-9325990.048372976|5073866.87989022
-9324903.236184362|5072788.522836935
-9324903.236184362|5072797.8735222295
-9324898.226807278|5068483.569449158
-9324892.772152228|5071729.430870517
-9324892.660832737|5071717.113080376
-9324881.194925185|5065264.308501697
-9324880.972286202|5065257.3380377805
-9324847.687758455|5058719.3312642975
-9324847.576438965|5058764.089977208
-9324776.665923331|5049027.43211334
-9324705.310129732|5040462.320015467
-9324704.085615333|5040381.403819039
-9324693.844222179|5038286.989406822
-9324690.838595929|5037204.313292838
-9324578.405910227|5056576.787467802
-9323827.221986353|5078191.910219405
-9323824.550318575|5079264.188435381
-9323822.991845705|5077604.138527398
-9323822.32392876|5080495.227799588
-9323778.575368878|5058694.580674339
-9323778.352729898|5058650.415108462
-9323766.218905399|5057403.784492622
-9323670.92942128|5050088.923947088
-9323631.188363068|5047948.735778453
-9323265.28119683|5071709.989546267
-9323253.370011315|5072787.929142938
-9322887.462845078|5065255.410038012
-9322832.248377645|5077107.426631182
-9322821.339067547|5063555.509012941
-9322755.771887468|5080341.190736189
-9322750.094593437|5072787.780719443
-9322729.16652917|5072787.335448973
-9322706.79131152|5058673.387105784
-9322675.065256644|5065600.824757699
-9322673.28414479|5065256.29988401
-9322670.16719905|5063560.254023621
-9322666.604975343|5051143.1277238475
-9322564.079724323|5080967.009482291
-9322551.389302371|5037220.432019945
-9322258.95300006|5076023.807430048
-9322207.746034293|5075483.231230363
-9322183.25574632|5074546.4626368
-9322182.699148865|5074202.211916738
-9322182.587829376|5074886.123518889
-9322182.476509884|5074714.658597089
-9322182.365190392|5074036.251536647
-9322182.2538709|5074377.972714911
-9322180.138800576|5073726.308136379
-9322179.248244649|5073100.662518076
-9321935.458559813|5074377.527371003
-9321935.458559813|5074548.689395571
-9321935.347240321|5074716.885394707
-9321935.347240321|5074886.717342096
-9321934.901962359|5074465.705866261
-9321934.234045414|5073869.551812463
-9321934.011406433|5074175.491805709
-9321933.67744796|5074035.806208521
-9321898.50048887|5082516.208327739
-9321804.880797112|5074884.045137939
-9321684.321788583|5082513.682580218
-9321677.308660664|5078166.070083881
-9321654.710804032|5076026.4799501775
-9321654.48816505|5076022.916590169
-9321642.131701572|5069559.071293236
-9321640.016631247|5073113.13050407
-9321636.009129578|5074034.470224271
-9321635.786490599|5069559.071293236
-9321633.337461801|5075089.807025439
-9321632.00162791|5074204.587041303
-9321629.552599113|5069559.071293236
-9321627.994126244|5074374.855307975
-9321626.658292351|5074545.7203839915
-9321618.977247488|5066044.883995512
-9321616.750857672|5074886.271974687
-9321613.299953457|5074771.961686211
-9321611.852800077|5067406.704067691
-9320606.971756686|5080344.75569342
-9320606.860437196|5083711.258356354
-9320571.460839123|5061884.520573108
-9320564.336391712|5067395.726860562
-9320536.506519014|5058648.784839761
-9320529.938669058|5058071.094214245
-9320505.225742102|5051113.805711231
-9320497.767336218|5050035.0247767195
-9320478.39774482|5050034.728628265
-9320461.143223746|5046877.85703989
-9320460.920584766|5037231.375024273
-9320455.577249207|5044726.391483521
-9320434.426545957|5040453.148493054
-9320416.838066412|5037232.705931046
-9320401.809935156|5038297.489931489
-9320399.472225849|5037769.963564709
-9320068.853338191|5078180.920728016
-9320065.62507296|5080344.458613598
-9320049.372427303|5078180.772221459
-9320030.559433358|5067386.529750686
-9320025.995334238|5076019.3532314785
-9319996.273030194|5058631.741137986
-9319225.830834415|5084474.159095915
-9319172.620117815|5067355.3783146255
-9318916.25133052|5067269.044860218
-9318827.307057375|5067354.043255325
-9318754.504110396|5039346.712416577
-9318731.794934273|5085154.639100667
-9318681.923802398|5085168.014380726
-9318672.906923644|5085249.30676033
-9318483.663789295|5086354.921555125
-9318433.124740476|5082494.516635313
-9318432.456823532|5087439.8524174765
-9318429.33987779|5081881.226536121
-9318426.111612555|5081518.738154366
-9318422.215430377|5081243.0184217375
-9318419.209804125|5081106.3499282235
-9318417.651331255|5080945.61837695
-9318415.758899912|5080792.762485905
-9318414.979663476|5061824.921889598
-9318414.868343985|5079249.484644594
-9318411.083481299|5076009.108582578
-9318410.415564353|5080327.376539376
-9318409.970286392|5080067.435669142
-9318409.858966898|5080303.313147076
-9318408.189174537|5072788.077566435
-9318403.402436433|5068467.695233567
-9318401.843963563|5071702.272390256
-9318394.60819666|5066296.8826094335
-9318393.272362772|5058654.120265627
-9318390.600694992|5063069.454335756
-9318378.021592533|5055623.183717139
-9318368.448116325|5082495.705219935
-9318326.703307277|5050049.832211187
-9318325.59011237|5049987.493065267
-9318313.34496838|5082294.24222142
-9318284.401900774|5044730.387295712
-9318205.14242333|5088811.83557629
-9318202.24811657|5081882.563608683
-9318158.944834651|5081101.150621649
-9318156.718444835|5080795.436329043
-9318155.82788891|5080945.024180258
-9318107.737868886|5081516.064110434
-9318038.051867649|5081266.34139096
-9318034.378324453|5081098.922348264
-9318030.148183802|5081237.521934031
-9318012.559704257|5082292.013671993
-9317998.199489946|5081119.571034723
-9317992.188237444|5081097.733936001
-9317990.51844508|5088670.748211307
-9317977.382745167|5081869.935708543
-9317858.938806962|5039185.638880059
-9317807.84316069|5081323.089233462
-9317802.61114462|5081096.248420878
-9317729.696878152|5088490.117776212
-9317727.693127317|5088611.875697038
-9317716.67249773|5039343.162557703
-9317696.523669897|5089601.606213542
-9317561.715766545|5081329.031435262
-9317559.155418258|5081194.144357301
-9317557.262986913|5081093.128839871
-9317554.702638626|5080924.821514523
-9317461.528224831|5088795.333153854
-9317453.847179968|5088970.319740921
-9317428.355016576|5081191.916062401
-9317424.570153888|5081059.1106173
-9317420.67397171|5080922.890379576
-9317308.463924991|5056410.537158111
-9317289.873570027|5072767.743568742
-9317244.900495747|5090309.065000763
-9317236.106255975|5090323.042222157
-9317233.768546667|5089737.949310133
-9317219.408332357|5081052.2772770375
-9317217.515901014|5081189.093556268
-9317216.959303558|5081326.654554101
-9317209.055619713|5040452.4088545265
-9317175.10317502|5090241.558281182
-9317173.878660621|5037776.766357179
-9317133.024407502|5081051.534522954
-9317132.467810046|5090126.024752236
-9317128.905586341|5081187.608027059
-9317127.458432961|5078497.393395182
-9316943.55863417|5089610.973234704
-9316940.219049446|5089721.742668574
-9316936.100228287|5089721.742668574
-9316930.868212221|5089611.121917652
-9316929.866336802|5089721.89135323
-9316877.65749562|5081184.934075056
-9316875.097147333|5081047.523651891
-9316874.206591407|5080987.063686689
-9316856.729431352|5091004.233335413
-9316853.278527137|5091017.765452779
-9316798.175379194|5088922.893155305
-9316776.46807849|5089737.651940317
-9316753.647582876|5090954.863574128
-9316741.736397361|5090534.784740876
-9316741.068480417|5037197.067268289
-9316663.590114824|5039330.442240772
-9316658.469418248|5089318.220963905
-9316634.313088747|5039357.3620009925
-9316575.313758627|5066064.610547815
-9316557.502640098|5068214.898160965
-9316555.721528247|5068421.259593965
-9316552.715901995|5091723.543807339
-9316527.001099622|5091239.040577952
-9316520.98984712|5060710.553543275
-9316518.540818322|5090607.051863839
-9316505.73907688|5090544.598762759
-9316482.695942286|5091862.742618116
-9316456.53586195|5091160.37430854
-9316447.852941668|5090384.750410408
-9316431.600296011|5064645.291607589
-9316430.821059577|5066065.203828211
-9316425.477724018|5045811.093057771
-9316393.083752198|5091801.173664897
-9316386.51590224|5090162.751476528
-9316380.393330246|5089730.66375229
-9316339.093799163|5066066.687029352
-9316297.348990114|5073812.550965188
-9316278.869954642|5091695.882745117
-9316278.424676681|5045810.0569906235
-9316277.756759735|5045638.219388697
-9316267.2927276|5045914.996354887
-9316265.956893712|5077061.3948368495
-9316261.949392043|5060783.33861113
-9316253.266471762|5092155.869778326
-9316250.14952602|5066067.428630007
-9316249.258970091|5066325.360794781
-9316240.687369302|5080301.827754461
-9316240.35341083|5067338.764256508
-9316238.127021013|5064707.428789556
-9316227.329030406|5072741.32427812
-9316223.878126193|5090276.798514024
-9316219.759305032|5068412.654931302
-9316216.197081326|5073666.487832156
-9316205.955688173|5090013.317704413
-9316175.676786678|5037423.766889371
-9316173.339077372|5037329.1232192945
-9316172.114562973|5089620.637631174
-9316168.77497825|5089732.745339682
-9316166.437268943|5089510.612768247
-9316148.737469908|5091974.430300013
-9316140.054549625|5091983.948351516
-9316136.492325919|5040451.965071439
-9316132.818782723|5040067.656550517
-9316130.147114944|5045913.072209614
-9316129.924475962|5045624.750765032
-9316128.254683599|5045539.351246793
-9316125.249057349|5039372.89266592
-9316123.801903969|5039240.956762343
-9316121.575514153|5091847.127266594
-9316119.905721791|5039101.479392338
-9316117.12273452|5038838.7999998005
-9316096.639948215|5037764.491756834
-9316067.91951959|5090924.08195361
-9316056.453612037|5091427.306889645
-9316046.212218884|5091559.660609924
-9316027.176585961|5090881.999027931
-9315989.661917564|5037553.164028103
-9315989.550598072|5091486.345346618
-9315988.660042146|5089920.387424614
-9315937.453076381|5090882.742540921
-9315937.007798418|5090789.0603566645
-9315935.115367074|5090695.676484122
-9315903.389312198|5039096.154739324
-9315900.606324928|5067329.41886139
-9315897.489379186|5039208.712610738
-9315864.42749042|5038720.774078503
-9315832.25615758|5091640.709573638
-9315829.695809294|5090884.229567075
-9315822.23740341|5090693.445988696
-9315816.894067852|5091123.197656488
-9315805.316840809|5089922.469053056
-9315797.969754416|5038968.807660203
-9315796.967879|5038719.73876977
-9315796.299962055|5039207.67724985
-9315795.854684092|5090322.298752422
-9315794.630169693|5068840.820386299
-9315794.518850202|5090395.605144696
-9315794.40753071|5068711.003835496
-9315794.073572239|5090419.693776871
-9315793.850933257|5090665.044392167
-9315792.403779877|5090509.952336288
-9315787.951000245|5090925.568986156
-9315784.388776539|5068572.732584684
-9315778.822802|5091290.047595484
-9315751.99480472|5039747.115264031
-9315750.77029032|5040097.832649435
-9315749.43445643|5068410.132876455
-9315744.202440364|5039570.947805106
-9315724.16493202|5040113.956191813
-9315672.512688292|5068887.703135672
-9315645.907329993|5089408.469190619
-9315619.747249657|5067321.260190511
-9315615.071831044|5070376.348891662
-9315614.51523359|5067221.428285428
-9315614.51523359|5070507.226572992
-9315608.392661594|5039562.220869023
-9315606.945508216|5067320.9635117
-9315605.943632796|5040439.095370718
-9315605.609674327|5090392.333853625
-9315603.828562474|5088239.916774493
-9315583.79105413|5089164.0426733
-9315582.121261768|5070229.15071872
-9315574.774175376|5038705.836063164
-9315573.88361945|5039092.309158413
-9315541.71228661|5068648.395791894
-9315535.92367309|5091290.047595484
-9315519.893666415|5068840.820386299
-9315513.882413913|5068545.434632052
-9315509.874912243|5089410.402028456
-9315505.422132611|5089164.0426733
-9315503.974979233|5089028.302404562
-9315503.418381779|5088886.319835124
-9315502.973103814|5069321.824478333
-9315474.03003621|5088644.136600907
-9315467.23954727|5040130.671452148
-9315451.098221105|5039359.580665886
-9315449.873706706|5069488.297242509
-9315442.526620314|5066078.997607629
-9315440.74550846|5069393.932649197
-9315434.845575448|5040436.728531071
-9315416.923137432|5068148.732884644
-9315411.691121364|5090848.243598691
-9315410.800565438|5091057.469687223
-9315376.848120747|5068408.797671214
-9315376.736801255|5068544.841199153
-9315374.176452966|5089478.6463209735
-9315373.06325806|5066317.499620636
-9315371.95006315|5070504.852358876
-9315368.944436898|5089032.613949919
-9315356.36533444|5068805.361749317
-9315349.018248048|5038968.216040048
-9315348.350331103|5038701.842736231
-9315348.350331103|5040434.953401715
-9315348.127692122|5069392.5973078
-9315346.457899759|5040322.529205213
-9315330.98449054|5039357.50991197
-9315293.358502652|5070195.615965247
-9315292.579266215|5068275.426434436
-9315286.23405524|5068203.326622506
-9315279.109607829|5068275.426434436
-9315272.31911889|5070373.232778036
-9315271.651201947|5070504.25880544
-9315248.162789388|5069390.816852896
-9315228.793197991|5066437.939443912
-9315221.557431089|5069012.922735005
-9315211.204718444|5040431.107289221
-9315207.419855759|5037959.260442442
-9315200.62936682|5070372.639232699
-9315197.067143114|5089640.412503442
-9315191.946446538|5089164.637377484
-9315189.27477876|5038965.849559794
-9315189.052139778|5039164.635916587
-9315188.272903342|5069101.942395889
-9315187.827625379|5038698.441014591
-9315187.159708435|5038290.98256275
-9315184.488040656|5088872.642043777
-9315180.703177968|5089640.85855366
-9315179.256024586|5088468.561284083
-9315175.4711619|5089164.934729587
-9315161.110947588|5069095.859359581
-9315147.084691748|5037940.034809549
-9315141.630036699|5054216.212156119
-9315139.626285864|5068274.684664081
-9315122.371764792|5037922.731772566
-9315100.998422561|5037999.782285944
-9315084.18917945|5069879.118923633
-9315082.853345562|5068407.462466162
-9315082.296748107|5068548.253438798
-9315081.40619218|5069094.078959438
-9315081.40619218|5069231.022363161
-9315081.183553198|5069571.534701844
-9315072.277993936|5069954.347237491
-9315068.381811759|5038060.86115135
-9315067.26861685|5070088.9287417885
-9315061.59132282|5071576.275851118
-9315058.251738094|5070356.613522358
-9315051.461249158|5075692.420676353
-9315050.682012722|5075838.514507667
-9315050.125415267|5067308.057992243
-9315049.791456796|5040428.888378862
-9315049.01222036|5040326.079423042
-9315045.449996654|5088472.872578648
-9315045.338677164|5040135.552905302
-9315041.553814476|5039948.432294905
-9315041.219856003|5037924.210663407
-9315040.551939059|5043651.577900348
-9315038.436868735|5039757.173620344
-9315034.540686557|5039552.754370978
-9315031.312421324|5039351.149741992
-9315030.310545906|5039082.843119599
-9315030.199226417|5038816.02295564
-9315029.531309472|5038284.9188821735
-9315029.086031508|5038593.57983337
-9315027.416239146|5037922.140216292
-9315026.080405256|5065247.698042787
-9315019.73519428|5065626.1863083765
-9315017.842762938|5037229.30472521
-9315015.616373122|5065482.026802203
-9315008.49192571|5089480.876534776
-9315007.712689275|5088892.118035147
-9315007.267411312|5089166.718842424
-9315004.373104552|5089036.479474983
-9314988.67705635|5068000.233546377
-9314988.565736858|5068140.573521005
-9314965.522602264|5068274.387955954
-9314964.85468532|5068406.869041749
-9314959.733988743|5069570.347709857
-9314957.396279436|5070088.186831987
-9314954.724611659|5070343.407169962
-9314953.277458277|5069954.050477701
-9314952.609541332|5070452.026245963
-9314948.713359155|5069093.33712614
-9314947.82280323|5068674.210433633
-9314947.266205773|5069230.4288880965
-9314928.45321183|5067999.640147009
-9314926.338141505|5088199.18353731
-9314924.111751689|5064960.578913096
-9314915.985428862|5066616.970382456
-9314914.983553445|5065056.5315151
-9314913.647719556|5064963.100066634
-9314898.508268805|5066780.726526844
-9314882.589581624|5040425.633977921
-9314877.468885047|5040237.768140973
-9314876.244370649|5088414.893261729
-9314873.461383378|5039952.130295668
-9314873.238744397|5039348.931079028
-9314872.793466434|5039734.246499863
-9314870.121798655|5089039.3042827435
-9314869.899159674|5039077.37057013
-9314869.899159674|5039121.594774573
-9314869.787840182|5039138.3083224725
-9314863.77658768|5037904.097767304
-9314863.665268188|5066968.515525694
-9314823.590251504|5075686.77888581
-9314822.477056595|5075942.5928661525
-9314819.248791361|5068678.809601191
-9314819.026152382|5069233.396263792
-9314816.911082055|5069086.80899559
-9314813.460177843|5069482.065589957
-9314812.458302423|5069827.631638692
-9314809.897954136|5069952.12153931
-9314789.192528848|5040425.042268776
-9314786.186902596|5039957.011658833
-9314786.186902596|5040231.111544305
-9314782.068081437|5067310.579759059
-9314776.502106898|5068156.2988461815
-9314721.732917426|5039953.7574164495
-9314718.05937423|5039733.654832957
-9314710.155690385|5038585.297475322
-9314704.701035336|5039346.712416577
-9314685.66540241|5039346.268684145
-9314678.763593983|5070219.654139533
-9314668.744839812|5090957.540241437
-9314668.744839812|5091205.878726212
-9314668.188242355|5090811.365555882
-9314666.295811012|5090790.10126481
-9314660.395878|5091915.537565774
-9314659.505322075|5069375.237886479
-9314659.394002585|5069228.64846312
-9314659.171363601|5069480.433491145
-9314657.167612767|5092222.200146868
-9314654.60726448|5092693.813332476
-9314645.033788271|5088365.090794044
-9314644.92246878|5089037.817541712
-9314644.92246878|5089319.113034492
-9314636.350867989|5038276.340999065
-9314629.449059559|5065429.5248008575
-9314629.115101086|5065033.099416079
-9314626.220794328|5065580.357589953
-9314613.196413903|5068551.962396302
-9314612.63981645|5068405.088768742
-9314612.417177469|5066592.644525578
-9314611.860580014|5067014.647505519
-9314611.860580014|5067018.3558736015
-9314609.188912235|5067758.574673773
-9314609.077592744|5067606.372744214
-9314608.966273254|5067932.14120744
-9314608.966273254|5067997.266549914
-9314608.854953762|5067311.766473082
-9314608.854953762|5068154.518619403
-9314608.854953762|5068168.612090386
-9314608.743634272|5067852.478231287
-9314599.058838574|5070252.150285179
-9314587.481611531|5078116.469098361
-9314578.464732777|5090785.045426301
-9314577.462857358|5072721.13880148
-9314571.451604854|5075945.56230799
-9314561.544170177|5075827.527699451
-9314561.210211704|5039343.754200759
-9314560.097016795|5039135.054355131
-9314558.649863416|5039956.124138078
-9314558.204585452|5039826.694898096
-9314557.98194647|5039773.592430293
-9314556.757432071|5038954.756691309
-9314555.755556654|5092154.085111053
-9314555.755556654|5092220.415467287
-9314553.974444803|5038805.22606381
-9314543.176454196|5069749.436777646
-9314542.50853725|5069834.75378277
-9314542.063259289|5069879.26730237
-9314538.389716092|5045785.339421598
-9314529.261517847|5069227.758250753
-9314520.355958583|5067756.794520372
-9314519.799361128|5067933.327997905
-9314516.682415387|5038581.156298952
-9314514.010747608|5039956.41997832
-9314513.788108625|5039826.990734385
-9314508.333453577|5043642.403356601
-9314470.81878518|5068551.665679653
-9314465.47544962|5090746.383219638
-9314451.671832763|5065146.701135573
-9314451.115235308|5070457.219811658
-9314437.868215906|5067314.733258772
-9314434.083353218|5038583.226886917
-9314434.083353218|5068404.643700542
-9314427.515503261|5069477.614412029
-9314426.290988863|5069618.124252825
-9314418.164666034|5039028.117764025
-9314417.608068582|5065427.44845639
-9314415.492998255|5065577.687962582
-9314412.376052514|5069811.755211452
-9314409.815704225|5039342.275093189
-9314408.368550844|5039081.364051872
-9314406.921397464|5039951.242775356
-9314402.13465936|5039824.03237189
-9314400.68750598|5091171.229918043
-9314400.019589035|5039539.442123753
-9314399.46299158|5069171.229933729
-9314398.349796673|5039342.127182448
-9314349.480540214|5056361.047867872
-9314327.995878492|5070048.123787461
-9314317.97712432|5067043.127808946
-9314311.186635382|5056360.603354439
-9314308.18100913|5039021.609904472
-9314298.38489394|5038800.641085989
-9314292.596280418|5068404.050276305
-9314281.353011848|5068206.293682323
-9314275.564398328|5066660.87574275
-9314270.777660225|5069810.864945277
-9314268.996548371|5039067.312919704
-9314267.772033973|5039339.612700136
-9314266.992797537|5039180.314180788
-9314265.656963646|5067752.195792267
